#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 2
#DATE        : 25-FEB-2015
#TIME        : 15:11
#OWNER       : 
#NPOINTS     : 4096.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.0025
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 40.0
#LIVETIME    : 120.0
#REALTIME    : 153.558502197
#BEAMKV      : 10.0
#MAGCAM      : 300000.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 40.0
#XPOSITION mm: 0.0000
#YPOSITION mm: 0.0000
#ZPOSITION mm: 0.0000
##OXINSTPT   : 5
##OXINSTSTROB: 38.68
##OXINSTELEMS: 6,8,11,13,14,20
##OXINSTLABEL: 6, 0.277, C
##OXINSTLABEL: 8, 0.525, O
##OXINSTLABEL: 11, 1.041, Na
##OXINSTLABEL: 13, 1.487, Al
##OXINSTLABEL: 14, 1.740, Si
##OXINSTLABEL: 20, 3.692, Ca
##OXINSTLABEL: 20, 4.013, Ca
##OXINSTLABEL: 20, 0.341, Ca
##OXINSTLABEL: 20, 0.306, Ca
#SPECTRUM    : Spectral Data Starts Here
1.62000, 360.0
1.62250, 383.0
1.62500, 392.0
1.62750, 361.0
1.63000, 362.0
1.63250, 370.0
1.63500, 392.0
1.63750, 364.0
1.64000, 393.0
1.64250, 435.0
1.64500, 463.0
1.64750, 487.0
1.65000, 521.0
1.65250, 550.0
1.65500, 622.0
1.65750, 694.0
1.66000, 756.0
1.66250, 888.0
1.66500, 939.0
1.66750, 1140.0
1.67000, 1273.0
1.67250, 1413.0
1.67500, 1665.0
1.67750, 1867.0
1.68000, 2156.0
1.68250, 2454.0
1.68500, 2776.0
1.68750, 3135.0
1.69000, 3525.0
1.69250, 3872.0
1.69500, 4491.0
1.69750, 4949.0
1.70000, 5487.0
1.70250, 5989.0
1.70500, 6477.0
1.70750, 7211.0
1.71000, 7916.0
1.71250, 8398.0
1.71500, 8966.0
1.71750, 9639.0
1.72000, 10001.0
1.72250, 10632.0
1.72500, 11179.0
1.72750, 11621.0
1.73000, 11983.0
1.73250, 12427.0
1.73500, 12780.0
1.73750, 13043.0
1.74000, 13195.0
1.74250, 13400.0
1.74500, 13364.0
1.74750, 13134.0
1.75000, 12911.0
1.75250, 12859.0
1.75500, 12477.0
1.75750, 12132.0
1.76000, 11654.0
1.76250, 11119.0
1.76500, 10638.0
1.76750, 10068.0
1.77000, 9486.0
1.77250, 9004.0
1.77500, 8421.0
1.77750, 7687.0
1.78000, 7136.0
1.78250, 6642.0
1.78500, 6092.0
1.78750, 5570.0
1.79000, 5043.0
1.79250, 4633.0
1.79500, 4207.0
1.79750, 3701.0
1.80000, 3414.0
1.80250, 3065.0
1.80500, 2688.0
1.80750, 2389.0
1.81000, 2215.0
1.81250, 1943.0
1.81500, 1758.0
1.81750, 1573.0
1.82000, 1457.0
1.82250, 1367.0
1.82500, 1230.0
1.82750, 1110.0
1.83000, 1104.0
